	Unnamed: 0	TajimaD	genename	loc	chr	PhytoHor_set
20314	20314	-2.31456662498	AT5G08390.TAIR10	2701013	Chr5	False
20315	20315	-1.7709391569	AT3G13140.TAIR10	4226654	Chr3	False
20316	20316	-0.870238232603	AT2G36053.TAIR10	15138996	Chr2	False
20317	20317	-2.14590509226	AT5G05365.TAIR10	1590036	Chr5	False
20318	20318	-0.387238209747	AT2G24560.TAIR10	10431537	Chr2	False
20319	20319	-2.31775716929	AT1G17030.TAIR10	5822368	Chr1	False
20320	20320	-2.32410908763	AT4G26620.TAIR10	13427411	Chr4	False
20321	20321	-2.2042196124	AT5G06230.TAIR10	1884928	Chr5	False
20322	20322	-1.53836510681	AT4G08790.TAIR10	5608240	Chr4	False
20323	20323	-2.42627502067	AT5G59450.TAIR10	23974668	Chr5	True
20324	20324	-1.60846890598	AT1G48330.TAIR10	17863837	Chr1	False
20325	20325	-0.609634628523	AT3G05610.TAIR10	1625672	Chr3	False
20326	20326	0.778556233462	AT2G30000.TAIR10	12803853	Chr2	False
20327	20327	-1.58792254467	AT5G52700.TAIR10	21372820	Chr5	False
20328	20328	-1.94069951942	AT3G56450.TAIR10	20930557	Chr3	False
20329	20329	-1.28380999177	AT5G15320.TAIR10	4977538	Chr5	False
20330	20330	-2.03821826195	AT1G56380.TAIR10	21101327	Chr1	False
20331	20331	-2.10090929796	AT3G21190.TAIR10	7432299	Chr3	False
20332	20332	-1.82504806732	AT3G07090.TAIR10	2242998	Chr3	True
20333	20333	-2.06507023607	AT1G22720.TAIR10	8044232	Chr1	False
20334	20334	-2.13811542262	AT2G33980.TAIR10	14349764	Chr2	False
20335	20335	-1.15158909343	AT4G13110.TAIR10	7641378	Chr4	False
20336	20336	-1.87346059084	AT4G16143.TAIR10	9133937	Chr4	True
20337	20337	1.83255613061	AT1G65540.TAIR10	24362382	Chr1	False
20338	20338	-1.21039531201	AT2G28605.TAIR10	12254888	Chr2	False
20339	20339	-0.245746050921	AT5G05270.TAIR10	1563320	Chr5	False
20340	20340	-1.79518404293	AT2G20825.TAIR10	8965756	Chr2	False
20341	20341	-1.83996886992	AT1G27650.TAIR10	9614551	Chr1	True
20342	20342	-1.49100756396	AT5G07650.TAIR10	2416375	Chr5	False
20343	20343	-1.60360850331	AT2G47810.TAIR10	19582750	Chr2	False
20344	20344	-2.09904165453	AT5G51370.TAIR10	20872763	Chr5	False
20345	20345	-0.0948367812955	AT5G20440.TAIR10	6908646	Chr5	False
20346	20346	0.203744989663	AT2G36590.TAIR10	15343006	Chr2	False
20347	20347	-1.23809492729	AT2G44040.TAIR10	18221769	Chr2	False
20348	20348	-1.9693084891	AT1G14210.TAIR10	4856778	Chr1	False
20349	20349	-1.73284079521	AT5G23270.TAIR10	7838906	Chr5	False
20350	20350	-1.98130949934	AT5G05690.TAIR10	1702688	Chr5	True
20351	20351	-2.07189087197	AT4G29860.TAIR10	14601698	Chr4	False
20352	20352	-1.51663947492	AT3G47140.TAIR10	17357026	Chr3	False
20353	20353	-1.78215231632	AT3G18280.TAIR10	6267049	Chr3	False
20354	20354	-2.23204473037	AT3G05950.TAIR10	1781067	Chr3	False
20355	20355	-2.22196429085	AT5G24290.TAIR10	8263132	Chr5	False
20356	20356	-2.13071959248	AT1G74550.TAIR10	28016045	Chr1	False
20357	20357	-2.1930284004	AT5G67640.TAIR10	26969546	Chr5	False
20358	20358	-2.0835228935	AT1G08060.TAIR10	2501742	Chr1	False
20359	20359	-1.40497135082	AT3G21230.TAIR10	7448040	Chr3	False
20360	20360	-2.0485638768	AT4G37650.TAIR10	17691786	Chr4	False
20361	20361	-2.17484088183	AT3G25905.TAIR10	9486168	Chr3	False
20362	20362	-1.92214952891	AT2G46740.TAIR10	19205157	Chr2	False
20363	20363	-2.31225799414	AT2G40750.TAIR10	17000454	Chr2	True
20364	20364	-1.76202185606	AT1G54930.TAIR10	20478267	Chr1	False
20365	20365	-2.30536792224	AT3G08810.TAIR10	2675631	Chr3	False
20366	20366	-2.15632291119	AT3G60740.TAIR10	22447245	Chr3	False
20367	20367	-0.914182318343	AT5G40060.TAIR10	16034576	Chr5	False
20368	20368	-2.0208991934	AT1G43310.TAIR10	16345974	Chr1	False
20369	20369	-2.08044340355	AT4G29510.TAIR10	14491625	Chr4	False
20370	20370	-2.27711242151	AT1G55660.TAIR10	20800694	Chr1	False
20371	20371	-1.76209816438	AT5G66950.TAIR10	26732889	Chr5	False
20372	20372	-2.1436096771	AT1G53040.TAIR10	19764310	Chr1	False
20373	20373	-2.53276902055	AT4G11230.TAIR10	6840491	Chr4	False
20374	20374	-2.17670150285	AT5G08600.TAIR10	2786187	Chr5	False
20375	20375	-2.16228634239	AT4G40042.TAIR10	18559103	Chr4	False
20376	20376	-1.14920768438	AT4G04480.TAIR10	2229649	Chr4	False
20377	20377	-0.34969869252	AT5G45490.TAIR10	18431003	Chr5	False
20378	20378	-2.31752833159	AT2G31790.TAIR10	13518211	Chr2	False
20379	20379	-1.11191339231	AT4G21820.TAIR10	11577524	Chr4	False
20380	20380	-2.00347147908	AT5G35160.TAIR10	13414945	Chr5	False
20381	20381	-1.92653255077	AT3G13830.TAIR10	4553943	Chr3	False
20382	20382	-1.64749005286	AT1G34095.TAIR10	12411670	Chr1	False
20383	20383	-2.16058650838	AT4G02160.TAIR10	955101	Chr4	False
20384	20384	-2.20338172484	AT3G43160.TAIR10	15166561	Chr3	False
20385	20385	-1.46606457857	AT3G03820.TAIR10	976933	Chr3	False
20386	20386	-1.27591433361	AT1G05430.TAIR10	1594057	Chr1	False
20387	20387	-1.92205932991	AT4G33970.TAIR10	16279795	Chr4	False
20388	20388	-1.56073181362	AT5G35690.TAIR10	13864852	Chr5	False
20389	20389	-1.43538703648	AT4G07524.TAIR10	4345348	Chr4	False
20390	20390	-0.174192863619	AT3G48350.TAIR10	17905725	Chr3	False
20391	20391	-0.853866143199	AT5G23690.TAIR10	7987540	Chr5	False
20392	20392	-2.09805201796	AT5G04220.TAIR10	1155865	Chr5	False
20393	20393	1.28418039	AT5G25260.TAIR10	8752684	Chr5	False
20394	20394	-2.23294517395	AT3G06660.TAIR10	2102402	Chr3	False
20395	20395	-1.95124288888	AT5G35300.TAIR10	13518317	Chr5	False
20396	20396		AT4G17140.TAIR10	9613334	Chr4	False
20397	20397	-2.30156375673	AT5G41040.TAIR10	16431374	Chr5	False
20398	20398	-1.15431297551	AT3G47070.TAIR10	17337065	Chr3	False
20399	20399	0.398632986509	AT5G43910.TAIR10	17667310	Chr5	False
20400	20400	-0.518512974547	AT3G49601.TAIR10	18387302	Chr3	False
20401	20401	-2.07263506921	AT2G16955.TAIR10	7363121	Chr2	False
20402	20402	-1.75774957725	AT2G44700.TAIR10	18431015	Chr2	False
20403	20403	-2.26609787707	AT1G16640.TAIR10	5686603	Chr1	False
20404	20404	-0.5417228326	AT5G42280.TAIR10	16905202	Chr5	False
20405	20405	-2.11458177002	AT2G25320.TAIR10	10781851	Chr2	False
20406	20406	-0.44569293387	AT5G09810.TAIR10	3052097	Chr5	False
20407	20407	-1.68534868508	AT3G06280.TAIR10	1898155	Chr3	False
20408	20408	-1.72797061872	AT5G11250.TAIR10	3587978	Chr5	False
20409	20409	-2.26780112893	AT2G36480.TAIR10	15302567	Chr2	False
20410	20410	-2.02756642307	AT1G35610.TAIR10	13143150	Chr1	False
20411	20411	-1.96751171492	AT3G05930.TAIR10	1770337	Chr3	False
20412	20412	-1.71058391271	AT3G48020.TAIR10	17724590	Chr3	False
20413	20413	-1.33408673334	AT4G11400.TAIR10	6938717	Chr4	False
20414	20414	-1.95108927479	AT2G33435.TAIR10	14165256	Chr2	False
20415	20415	-0.706075853102	AT4G35270.TAIR10	16777338	Chr4	False
20416	20416	-1.64172332757	AT4G32714.TAIR10	15784674	Chr4	False
20417	20417	-0.334543328053	AT4G02220.TAIR10	976278	Chr4	False
20418	20418	-0.917570617858	AT3G48010.TAIR10	17721335	Chr3	False
20419	20419	-2.47569909163	AT5G46680.TAIR10	18940969	Chr5	False
20420	20420	-2.04370389712	AT3G42628.TAIR10	14720735	Chr3	False
20421	20421	0.0575202149422	AT4G04960.TAIR10	2533056	Chr4	False
20422	20422	-2.32772331295	AT1G10890.TAIR10	3627726	Chr1	False
20423	20423	-1.3648730313	AT4G13890.TAIR10	8031972	Chr4	False
20424	20424	-1.58362788846	AT1G47380.TAIR10	17372537	Chr1	False
20425	20425	-1.2512448476	AT5G01380.TAIR10	155639	Chr5	False
20426	20426	-1.46208012395	AT1G71690.TAIR10	26947765	Chr1	False
20427	20427	-2.19968398602	AT4G20910.TAIR10	11186084	Chr4	False
20428	20428	-1.10736211978	AT2G38230.TAIR10	16011456	Chr2	False
20429	20429	-2.02858913502	AT2G43070.TAIR10	17910888	Chr2	False
20430	20430	-1.28285120855	AT3G63233.TAIR10	23361537	Chr3	False
20431	20431	-2.2115465749	AT3G05070.TAIR10	1416148	Chr3	False
20432	20432	-1.20335200121	AT3G23300.TAIR10	8333025	Chr3	False
20433	20433	-1.68386369101	AT4G39050.TAIR10	18193135	Chr4	False
20434	20434	-1.4991279679	AT4G00315.TAIR10	137404	Chr4	False
20435	20435	-1.59475219425	AT1G33070.TAIR10	11982889	Chr1	False
20436	20436	-2.09162683843	AT3G45800.TAIR10	16829482	Chr3	False
20437	20437	-2.05229553436	AT1G17680.TAIR10	6076077	Chr1	False
20438	20438	-2.34621551644	AT3G13682.TAIR10	4479193	Chr3	False
20439	20439	-0.880381424707	AT3G23480.TAIR10	8418801	Chr3	False
20440	20440	-2.09895553905	AT3G12915.TAIR10	4112834	Chr3	False
20441	20441	-1.57714996917	AT5G57040.TAIR10	23083898	Chr5	False
20442	20442	0.0242099384857	AT4G16760.TAIR10	9424633	Chr4	False
20443	20443	1.36699549548	AT4G22410.TAIR10	11818213	Chr4	False
20444	20444	-1.79335520393	AT3G53840.TAIR10	19945571	Chr3	False
20445	20445	-1.30842161131	AT1G20010.TAIR10	6937795	Chr1	False
20446	20446	-0.616158213917	AT5G18290.TAIR10	6055028	Chr5	False
20447	20447	-2.21507838015	AT2G27110.TAIR10	11576669	Chr2	False
20448	20448	-1.7278133053	AT3G26180.TAIR10	9578217	Chr3	False
20449	20449		ATMG00370.TAIR10	104954	ChrM	False
20450	20450	-1.74389450022	AT3G14780.TAIR10	4961806	Chr3	False
20451	20451	-1.74490514056	AT5G07200.TAIR10	2243553	Chr5	False
20452	20452	-1.79723158492	AT4G21340.TAIR10	11352985	Chr4	False
20453	20453	-1.52214262658	AT1G35290.TAIR10	12947544	Chr1	False
20454	20454	-1.41978772685	AT3G27720.TAIR10	10271876	Chr3	False
20455	20455	-0.899269740998	AT1G51140.TAIR10	18943457	Chr1	False
20456	20456	-2.41580631064	AT1G78620.TAIR10	29572871	Chr1	False
20457	20457	-2.25871692458	AT2G23350.TAIR10	9943053	Chr2	False
20458	20458	-2.20227309782	AT3G05590.TAIR10	1621457	Chr3	False
20459	20459	-2.27705474318	AT5G45290.TAIR10	18349782	Chr5	False
20460	20460	-0.0353436981563	AT4G28420.TAIR10	14055661	Chr4	False
20461	20461	-0.871760078291	AT2G18750.TAIR10	8125518	Chr2	False
20462	20462	-0.736091165246	AT2G41225.TAIR10	17191028	Chr2	False
20463	20463	-1.59302638851	AT3G45450.TAIR10	16673146	Chr3	False
20464	20464	-1.8790670737	AT1G10370.TAIR10	3397081	Chr1	False
20465	20465	-0.733566873231	AT5G66830.TAIR10	26691304	Chr5	False
20466	20466	-2.37914610592	AT1G29280.TAIR10	10236367	Chr1	False
20467	20467	-0.293986489448	AT1G76040.TAIR10	28537673	Chr1	False
20468	20468	-0.951216326085	AT1G63055.TAIR10	23379665	Chr1	False
20469	20469	-1.35326675491	AT4G09020.TAIR10	5784074	Chr4	False
20470	20470	-1.93400675917	AT2G41240.TAIR10	17198331	Chr2	False
20471	20471	-1.75226068343	AT1G64380.TAIR10	23890646	Chr1	False
20472	20472	-2.1491360528	AT1G06510.TAIR10	1992333	Chr1	False
20473	20473	-2.05513172792	AT2G12900.TAIR10	5293897	Chr2	False
20474	20474	-1.90623863605	AT5G09970.TAIR10	3111945	Chr5	False
20475	20475	-1.7308440866	AT4G15056.TAIR10	8595985	Chr4	False
20476	20476	0.26123226374	AT2G42640.TAIR10	17758532	Chr2	False
20477	20477	-1.54200358347	AT2G40590.TAIR10	16945045	Chr2	False
20478	20478	-2.21435416219	AT2G40400.TAIR10	16869334	Chr2	False
20479	20479	-2.14098531151	AT4G18100.TAIR10	10035485	Chr4	False
20480	20480	-0.782320468406	AT3G62070.TAIR10	22983138	Chr3	False
20481	20481	-2.05256254489	AT4G35783.TAIR10	16952406	Chr4	False
20482	20482	-1.91012042074	AT3G29720.TAIR10	11549418	Chr3	False
20483	20483	-0.922340732706	AT2G17560.TAIR10	7642165	Chr2	False
20484	20484	-1.56664090817	AT3G52680.TAIR10	19527029	Chr3	False
20485	20485	-0.0145471850282	AT4G22910.TAIR10	12012677	Chr4	False
20486	20486	-0.102763802188	AT2G22905.TAIR10	9748771	Chr2	False
20487	20487	-1.42473536994	AT4G30390.TAIR10	14862009	Chr4	False
20488	20488	-2.09029995685	AT1G78172.TAIR10	29415530	Chr1	False
20489	20489	-2.28056879406	AT5G54910.TAIR10	22298557	Chr5	False
20490	20490	-1.6989281847	AT5G46877.TAIR10	19025895	Chr5	False
20491	20491	-1.57175615819	AT1G51250.TAIR10	19001544	Chr1	False
20492	20492	1.06203953097	AT1G14190.TAIR10	4852802	Chr1	False
20493	20493	-0.941897620038	AT1G23680.TAIR10	8376687	Chr1	False
20494	20494	-1.18898546998	AT3G10760.TAIR10	3369580	Chr3	False
20495	20495	-2.25725378071	AT5G60560.TAIR10	24345949	Chr5	False
20496	20496	-2.23879392	AT4G23530.TAIR10	12279075	Chr4	False
20497	20497	-1.95117644294	AT3G13784.TAIR10	4528529	Chr3	False
20498	20498	-2.208005016	AT1G33250.TAIR10	12057250	Chr1	False
20499	20499	-0.507146869642	AT5G38550.TAIR10	15432781	Chr5	False
20500	20500	-1.92710728359	AT5G25120.TAIR10	8662099	Chr5	False
20501	20501	-1.84589774888	AT1G26870.TAIR10	9312856	Chr1	False
20502	20502	-1.86130209114	AT1G07180.TAIR10	2204320	Chr1	False
20503	20503	-1.40971931763	AT1G06870.TAIR10	2108593	Chr1	False
20504	20504		ATCG00740.TAIR10	77901	ChrC	False
20505	20505	-2.20034963424	AT1G22930.TAIR10	8117339	Chr1	False
20506	20506	-2.14351197613	AT5G58730.TAIR10	23723404	Chr5	False
20507	20507	-1.80682464023	AT4G32040.TAIR10	15494065	Chr4	False
20508	20508	-1.2655294851	AT1G01710.TAIR10	262828	Chr1	False
20509	20509	-2.28960690759	AT3G24740.TAIR10	9031097	Chr3	False
20510	20510	-1.6724456081	AT1G09710.TAIR10	3140868	Chr1	False
20511	20511	-2.31614409323	AT5G03560.TAIR10	901323	Chr5	False
20512	20512	-0.83903651638	AT1G64900.TAIR10	24113215	Chr1	False
20513	20513	-1.50963226546	AT3G16860.TAIR10	5759375	Chr3	False
20514	20514	-2.04016075347	AT4G28180.TAIR10	13982796	Chr4	False
20515	20515	-1.84479724983	AT1G34030.TAIR10	12370065	Chr1	False
20516	20516	-2.04417153238	AT4G16580.TAIR10	9340993	Chr4	False
20517	20517	-1.2943679138	AT4G36820.TAIR10	17346805	Chr4	False
20518	20518	-2.10304402834	AT3G59470.TAIR10	21978961	Chr3	False
20519	20519	-0.539012978211	AT2G17240.TAIR10	7498130	Chr2	False
20520	20520	-1.59938104349	AT4G04695.TAIR10	2381634	Chr4	False
20521	20521	-2.1838130502	AT5G48970.TAIR10	19856830	Chr5	False
20522	20522	-1.41435964687	AT3G20670.TAIR10	7229407	Chr3	False
20523	20523	-2.01105287177	AT4G29658.TAIR10	14533447	Chr4	False
20524	20524	-1.70553654692	AT4G01935.TAIR10	841057	Chr4	False
20525	20525	-0.434327256579	AT2G30820.TAIR10	13129577	Chr2	False
20526	20526	-2.34845022779	AT3G19820.TAIR10	6879617	Chr3	True
20527	20527	-2.10806199894	AT3G61960.TAIR10	22941773	Chr3	False
20528	20528	-1.01861158066	AT5G63240.TAIR10	25358968	Chr5	False
20529	20529		AT5G36310.TAIR10	14324711	Chr5	False
20530	20530		ATMG00130.TAIR10	34190	ChrM	False
20531	20531	-1.28277666381	AT5G18661.TAIR10	6222520	Chr5	False
20532	20532	-2.12084190301	AT1G22860.TAIR10	8083400	Chr1	False
20533	20533	-1.34172707076	AT1G31150.TAIR10	11120097	Chr1	False
20534	20534	-1.95811586396	AT3G51010.TAIR10	18946698	Chr3	False
20535	20535	-1.15241938526	AT5G13210.TAIR10	4214504	Chr5	False
20536	20536	-0.745278698754	AT5G13380.TAIR10	4289839	Chr5	False
20537	20537	-1.41185337503	AT3G21450.TAIR10	7553965	Chr3	False
20538	20538	-1.86333537077	AT5G65850.TAIR10	26346314	Chr5	False
20539	20539	-0.706791337869	AT3G25420.TAIR10	9217832	Chr3	False
20540	20540	-2.24721298433	AT5G48830.TAIR10	19800169	Chr5	False
20541	20541	-1.99871353128	AT5G14120.TAIR10	4555949	Chr5	False
20542	20542	-1.16365151326	AT1G52590.TAIR10	19589009	Chr1	False
20543	20543	-1.58256342028	AT1G65200.TAIR10	24218470	Chr1	False
20544	20544	-0.76140533416	AT5G65580.TAIR10	26207654	Chr5	False
20545	20545	-2.07159822587	AT5G55550.TAIR10	22502064	Chr5	False
20546	20546	-2.23036589273	AT5G54280.TAIR10	22039389	Chr5	False
20547	20547	-1.04307576994	AT3G07030.TAIR10	2223001	Chr3	False
20548	20548	-2.07309605148	AT1G74830.TAIR10	28113423	Chr1	False
20549	20549	-2.01164502198	AT5G08730.TAIR10	2845824	Chr5	False
20550	20550	-1.01673792521	AT3G57880.TAIR10	21430983	Chr3	False
20551	20551	-0.662477565001	AT3G26235.TAIR10	9602005	Chr3	False
20552	20552	-1.89262523435	AT1G51950.TAIR10	19305315	Chr1	True
20553	20553	-0.524971608579	AT5G25880.TAIR10	9024549	Chr5	False
20554	20554	-2.34463649469	AT1G20640.TAIR10	7154560	Chr1	False
20555	20555	-1.52299808715	AT1G59820.TAIR10	22011328	Chr1	False
20556	20556	-0.448585328016	AT3G16600.TAIR10	5652839	Chr3	False
20557	20557	-0.71604643367	AT5G38895.TAIR10	15571254	Chr5	False
20558	20558	-2.00271956272	AT5G24830.TAIR10	8530978	Chr5	False
20559	20559	-1.55882810619	AT4G29850.TAIR10	14601621	Chr4	False
20560	20560		AT5G36790.TAIR10	14480935	Chr5	False
20561	20561	-1.31979088698	AT2G23040.TAIR10	9807893	Chr2	False
20562	20562	-1.12553737718	AT5G51620.TAIR10	20967098	Chr5	False
20563	20563	-1.88210525163	AT5G54990.TAIR10	22317505	Chr5	False
20564	20564	-1.79337992819	AT1G04501.TAIR10	1224552	Chr1	False
20565	20565	-1.84595567537	AT1G70209.TAIR10	26439653	Chr1	False
20566	20566	-2.26569657866	AT5G10220.TAIR10	3206868	Chr5	False
20567	20567	-1.65651386384	AT3G04570.TAIR10	1230986	Chr3	False
20568	20568	-0.516324254453	AT2G31981.TAIR10	13609981	Chr2	False
20569	20569	-0.656546302636	AT1G18200.TAIR10	6265416	Chr1	False
20570	20570	-2.31354567468	AT1G26480.TAIR10	9156329	Chr1	False
20571	20571	-2.11422151553	AT2G19570.TAIR10	8470374	Chr2	False
20572	20572	-0.533155559501	AT1G66880.TAIR10	24946928	Chr1	False
20573	20573	-2.26972368434	AT5G09840.TAIR10	3058997	Chr5	False
20574	20574	-2.01662035337	AT3G13930.TAIR10	4595876	Chr3	False
20575	20575	-2.47057342786	AT1G55120.TAIR10	20566598	Chr1	False
20576	20576	-2.03253450044	AT1G75130.TAIR10	28199970	Chr1	False
20577	20577	-0.635297039027	AT5G24180.TAIR10	8195600	Chr5	False
20578	20578	-2.33354701276	AT2G43350.TAIR10	18008642	Chr2	False
20579	20579	0.0738813530222	AT1G42190.TAIR10	15761082	Chr1	False
20580	20580	-1.78869891681	AT4G37130.TAIR10	17489467	Chr4	False
20581	20581	-1.27528278311	AT5G06460.TAIR10	1970029	Chr5	False
20582	20582	0.495386798717	AT2G42080.TAIR10	17553240	Chr2	False
20583	20583	-1.64327668807	AT4G29630.TAIR10	14522569	Chr4	False
20584	20584	-2.55296841421	AT1G76290.TAIR10	28623443	Chr1	False
20585	20585	-1.06550519428	AT2G42730.TAIR10	17787454	Chr2	False
20586	20586	-2.19637227309	AT3G23990.TAIR10	8668918	Chr3	False
20587	20587	-1.92396058749	AT3G55040.TAIR10	20398538	Chr3	False
20588	20588	-0.695178919212	AT1G66590.TAIR10	24841123	Chr1	False
20589	20589	-0.286217192046	AT5G38310.TAIR10	15310405	Chr5	False
20590	20590	-2.52742369852	AT4G01700.TAIR10	732313	Chr4	False
20591	20591	-0.605877347085	AT1G14470.TAIR10	4954080	Chr1	False
20592	20592	-1.88155768534	AT3G04940.TAIR10	1365165	Chr3	False
20593	20593	-1.97638454637	AT1G15170.TAIR10	5220641	Chr1	False
20594	20594	-1.85594531906	AT3G28958.TAIR10	10982706	Chr3	False
20595	20595	-1.29453815322	AT2G24390.TAIR10	10373731	Chr2	False
20596	20596	-1.26813025469	AT5G39581.TAIR10	15849155	Chr5	False
20597	20597	-1.86181087384	AT5G04160.TAIR10	1142782	Chr5	False
20598	20598	-1.87382619855	AT1G03890.TAIR10	989198	Chr1	False
20599	20599	-2.32706718816	AT3G02320.TAIR10	469934	Chr3	False
20600	20600	-0.686658120128	AT2G32860.TAIR10	13940187	Chr2	False
20601	20601	-2.42278035808	AT2G39970.TAIR10	16683832	Chr2	False
20602	20602	-2.27463287285	AT2G20450.TAIR10	8813862	Chr2	False
20603	20603	-1.10334776575	AT1G70700.TAIR10	26654768	Chr1	True
20604	20604	-0.611355855077	AT1G42080.TAIR10	15716714	Chr1	False
20605	20605	-1.57496081455	AT5G59410.TAIR10	23959573	Chr5	False
20606	20606	-2.11203716479	AT5G64400.TAIR10	25748840	Chr5	False
20607	20607	-0.79978225451	AT4G08950.TAIR10	5740297	Chr4	False
20608	20608	-1.60505940817	AT1G20696.TAIR10	7179453	Chr1	False
20609	20609		ATCG00470.TAIR10	52265	ChrC	False
20610	20610	-2.16093546618	AT3G60860.TAIR10	22484804	Chr3	False
20611	20611	-0.422655630782	AT5G47050.TAIR10	19106340	Chr5	False
20612	20612	-2.24585451038	AT1G55090.TAIR10	20554352	Chr1	False
20613	20613	-2.22846217235	AT3G51990.TAIR10	19287878	Chr3	False
20614	20614	-1.16064434868	AT1G31670.TAIR10	11337558	Chr1	False
20615	20615	-0.772680587243	AT4G34530.TAIR10	16498391	Chr4	False
20616	20616	-1.58942939844	AT5G44040.TAIR10	17719659	Chr5	False
20617	20617	-1.80604457274	AT2G28725.TAIR10	12328605	Chr2	False
20618	20618	-0.868572962182	AT4G00180.TAIR10	72552	Chr4	True
20619	20619	-2.11102681486	AT3G22760.TAIR10	8044455	Chr3	False
20620	20620	-0.257438479748	AT3G15510.TAIR10	5243510	Chr3	False
20621	20621	-1.74401650571	AT4G09130.TAIR10	5815849	Chr4	False
20622	20622	-1.67118394482	AT2G30250.TAIR10	12903236	Chr2	False
20623	20623	-2.23569852469	AT2G37250.TAIR10	15641906	Chr2	False
20624	20624		AT5G50562.TAIR10	20580269	Chr5	False
20625	20625	-2.29594098303	AT3G22690.TAIR10	8021229	Chr3	False
20626	20626	-1.51778828592	AT3G24360.TAIR10	8839728	Chr3	False
20627	20627	-1.18091196847	AT1G73260.TAIR10	27547274	Chr1	False
20628	20628	-1.46360325877	AT3G28050.TAIR10	10442814	Chr3	False
20629	20629	-1.64967659531	AT4G28130.TAIR10	13971552	Chr4	False
20630	20630	-2.44582479346	AT2G23300.TAIR10	9914608	Chr2	False
20631	20631	-2.18634697888	AT3G01390.TAIR10	149999	Chr3	False
20632	20632	-0.389708164484	AT4G25310.TAIR10	12949664	Chr4	False
20633	20633	-2.25300733937	AT2G20280.TAIR10	8739911	Chr2	False
20634	20634	-1.82572214717	AT5G14220.TAIR10	4583269	Chr5	False
20635	20635	-2.49161093412	AT2G28540.TAIR10	12218045	Chr2	False
20636	20636	-1.39616656673	AT3G48080.TAIR10	17752938	Chr3	False
20637	20637	-2.0021678321	AT1G20570.TAIR10	7122018	Chr1	False
20638	20638	-2.11596927014	AT4G22510.TAIR10	11855048	Chr4	False
20639	20639	-2.37758381224	AT5G05810.TAIR10	1746830	Chr5	False
20640	20640	-2.21624845152	AT1G76210.TAIR10	28594950	Chr1	False
20641	20641	-2.17401971167	AT2G28370.TAIR10	12131554	Chr2	False
20642	20642	-0.622345550717	AT4G19830.TAIR10	10772402	Chr4	False
20643	20643	-2.20073650129	AT4G00670.TAIR10	278316	Chr4	False
20644	20644		AT5G50665.TAIR10	20613634	Chr5	False
20645	20645	1.34001069833	AT1G32030.TAIR10	11514594	Chr1	False
20646	20646	-2.42065110339	AT5G50011.TAIR10	20348615	Chr5	False
20647	20647	-2.19352414495	AT4G30710.TAIR10	14965200	Chr4	False
20648	20648	-2.24914148075	AT2G18000.TAIR10	7829035	Chr2	False
20649	20649	-1.31087830185	AT5G13170.TAIR10	4181042	Chr5	False
20650	20650	-2.23772171374	AT3G23760.TAIR10	8562829	Chr3	False
20651	20651	-1.6560545667	AT5G59540.TAIR10	23996079	Chr5	False
20652	20652	-1.0581911139	AT4G00220.TAIR10	90036	Chr4	False
20653	20653	-2.13522081236	AT5G52280.TAIR10	21226833	Chr5	False
20654	20654	-1.31135051638	AT2G32785.TAIR10	13903272	Chr2	False
20655	20655	-0.404219154532	AT4G21860.TAIR10	11600005	Chr4	False
20656	20656	-1.81802069569	AT2G25295.TAIR10	10769933	Chr2	False
20657	20657	-2.4348417259	AT1G52300.TAIR10	19474898	Chr1	False
20658	20658	-1.69787506146	AT2G39840.TAIR10	16627258	Chr2	False
20659	20659	-1.80081513008	AT5G62390.TAIR10	25051978	Chr5	False
20660	20660	-0.657884719411	AT2G01090.TAIR10	79989	Chr2	False
20661	20661	-1.45323930666	AT4G36290.TAIR10	17169464	Chr4	False
20662	20662	-0.893443525213	AT5G44265.TAIR10	17832779	Chr5	False
20663	20663	-1.10951087696	AT5G38390.TAIR10	15366432	Chr5	False
20664	20664	-2.33728593961	AT3G07360.TAIR10	2354721	Chr3	False
20665	20665	-1.77664131777	AT4G03040.TAIR10	1341083	Chr4	False
20666	20666	-2.42612634485	AT2G39910.TAIR10	16660596	Chr2	False
20667	20667	-0.778519652286	AT5G66490.TAIR10	26547227	Chr5	False
20668	20668	-2.50949626497	AT5G09270.TAIR10	2878884	Chr5	False
20669	20669	-2.34923880884	AT3G20050.TAIR10	6998238	Chr3	False
20670	20670	-2.10144799279	AT3G14720.TAIR10	4945601	Chr3	True
20671	20671	-1.39206260271	AT1G23670.TAIR10	8373286	Chr1	False
20672	20672	-2.15930433352	AT4G16610.TAIR10	9354321	Chr4	False
20673	20673	-2.461644983	AT1G76300.TAIR10	28625884	Chr1	False
20674	20674	-2.1930237658	AT1G23000.TAIR10	8143404	Chr1	False
20675	20675	-2.04677701547	AT1G04180.TAIR10	1104623	Chr1	False
20676	20676	-0.264509917937	AT1G16850.TAIR10	5764807	Chr1	False
20677	20677	-1.18568980525	AT4G18850.TAIR10	10342063	Chr4	False
20678	20678	-2.05333572192	AT3G56830.TAIR10	21042445	Chr3	False
20679	20679	-1.25753432127	AT1G61980.TAIR10	22908045	Chr1	False
20680	20680	-1.48091827614	AT1G54920.TAIR10	20470678	Chr1	False
20681	20681	-2.36949053979	AT1G32640.TAIR10	11798810	Chr1	True
20682	20682	1.36114866054	AT2G13630.TAIR10	5684538	Chr2	False
20683	20683	-2.07226736649	AT2G27650.TAIR10	11792825	Chr2	False
